entity,instance,name,value,dataset_date,table_name,tag,check,date,category,level
Column,msisdn,CountDistinct,2614,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,session,CountDistinct,3566,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,Minimum,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,Minimum,40,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,Maximum,151,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,Maximum,85800,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,Maximum,144865311,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,Maximum,96.3871,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,Maximum,85800,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,Maximum,35100,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,Maximum,55,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,Maximum,64,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,Mean,2.905776781,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,Mean,635.0813236,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,Mean,2245668.285,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,Mean,0.497494448,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,Mean,443.5221537,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,Mean,188.9512058,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,Mean,0.404655076,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,Mean,0.441110488,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,Sum,10362,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,Sum,2264700,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,Sum,8008053105,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,Sum,1774.0652,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,Sum,1581600,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,Sum,673800,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,Sum,1443,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,Sum,1573,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,StandardDeviation,6.247587832,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,StandardDeviation,3585.575016,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,StandardDeviation,8454146.46,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,StandardDeviation,3.446726828,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,StandardDeviation,2711.424345,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,StandardDeviation,1255.572117,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,StandardDeviation,1.764785882,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,StandardDeviation,2.710901228,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,ApproxQuantiles-0.25,7823,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,ApproxQuantiles-0.5,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,ApproxQuantiles-0.5,26950,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_hit,ApproxQuantiles-0.75,3,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_duration_session,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_volume,ApproxQuantiles-0.75,1351079,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,distance,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,total_distance,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_stay,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,msisdn,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,session,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,cell_name,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,site_id,Completeness,0.974481211,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,session_type,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,session_status,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,vehicle_type,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,Ricacorp,Application
Column,*,Size,890,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,msisdn,CountDistinct,738,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,session,CountDistinct,890,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,Minimum,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,Minimum,70,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,Maximum,20,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,Maximum,6000,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,Maximum,63974579,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,Maximum,23.318,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,Maximum,4200,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,Maximum,2700,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,Maximum,9,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,Maximum,8,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,Mean,2.382022472,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,Mean,261.9101124,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,Mean,1637174.766,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,Mean,0.248851124,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,Mean,170.8988764,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,Mean,93.70786517,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,Mean,0.350561798,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,Mean,0.257303371,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,Sum,2120,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,Sum,233100,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,Sum,1457085542,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,Sum,221.4775,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,Sum,152100,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,Sum,83400,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,Sum,312,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,Sum,229,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,StandardDeviation,2.078361484,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,StandardDeviation,596.8409081,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,StandardDeviation,4679449.959,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,StandardDeviation,1.414174956,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,StandardDeviation,432.5562714,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,StandardDeviation,296.6342202,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,StandardDeviation,0.760841934,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,StandardDeviation,0.776538372,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,ApproxQuantiles-0.25,47136,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,ApproxQuantiles-0.5,2,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,ApproxQuantiles-0.5,185403,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_hit,ApproxQuantiles-0.75,3,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_duration_session,ApproxQuantiles-0.75,300,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_volume,ApproxQuantiles-0.75,1550365,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,distance,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,total_distance,ApproxQuantiles-0.75,0.1233,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_stay_duration,ApproxQuantiles-0.75,300,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,sum_move_duration,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_stay,ApproxQuantiles-0.75,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,count_move,ApproxQuantiles-0.75,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,msisdn,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,session,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,cell_name,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,site_id,Completeness,0.98988764,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,session_type,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,session_status,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,vehicle_type,Completeness,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,S+ Rewards,Application
Column,*,Size,8,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,msisdn,CountDistinct,7,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,session,CountDistinct,8,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,Minimum,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,Minimum,34349,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,Minimum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,Maximum,2,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,Maximum,18518226,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,Maximum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,Mean,1.125,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,Mean,5137781.625,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,Mean,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,Sum,9,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,Sum,41102253,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,Sum,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,StandardDeviation,0.353553391,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,StandardDeviation,5873667.735,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,StandardDeviation,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,ApproxQuantiles-0.25,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,ApproxQuantiles-0.25,539549,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_distance,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_stay_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,sum_move_duration,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_stay,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,count_move,ApproxQuantiles-0.25,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_hit,ApproxQuantiles-0.5,1,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_duration_session,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,total_volume,ApproxQuantiles-0.5,3492598,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
Column,distance,ApproxQuantiles-0.5,0,1.70198E+12,db_dpi_domain_seq_default,data profiler,null,20231206,STICKS,Application
